Transaction_ID,Price,Date,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,PPD_Category,Record_Status,County
{879F3963-4E7B-4E32-A43E-EF4FA7A6ECA8},1050000,2013-08-27 00:00,N2 9LR,T,N,F,39,,LYNMOUTH ROAD,,LONDON,HARINGEY,A,A,GREATER LONDON
{657055E0-D687-43A8-8DA1-F2D0F88EDAA2},390000,2013-06-13 00:00,NW1 5AH,F,N,L,DORSET HOUSE,FLAT 160 WEST,GLOUCESTER PLACE,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{727C7F1E-34C1-4985-832B-FD5FA319A675},2162500,2013-04-05 00:00,SW15 1PX,S,N,F,28,,REDGRAVE ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{9FF99CB8-5279-4B3D-9920-FD5F98DBC9A5},425000,2013-12-17 00:00,TW7 6BT,T,N,L,21,,NORTH STREET,,ISLEWORTH,HOUNSLOW,A,A,GREATER LONDON
{E678D5A1-467C-4486-B105-EF4F7A7CB08D},315500,2013-12-20 00:00,SW15 6TP,F,N,L,ORMONDE COURT,FLAT 64,UPPER RICHMOND ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{84986BDF-BBAB-4AD2-8D76-F2D0D9555D7C},440000,2013-05-23 00:00,NW6 3PH,F,N,L,106,FLAT 3,GREENCROFT GARDENS,,LONDON,CAMDEN,A,A,GREATER LONDON
{16EDFF90-48FC-4C47-9EC5-507B7B055A92},440000,2013-02-13 00:00,E14 9PL,F,N,L,"NEW PROVIDENCE WHARF, 1",FLAT 426,FAIRMONT AVENUE,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{F424F191-B4FC-4B9B-97B5-579EDC382F2F},180000,2013-02-11 00:00,CR0 0DY,T,N,F,203,,HOMESTEAD WAY,NEW ADDINGTON,CROYDON,CROYDON,A,A,GREATER LONDON
{F80366EB-E295-407A-A60E-507B00F15737},283000,2013-03-08 00:00,SW17 7TH,F,N,L,78,,ASHDOWN WAY,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{C9C8AE2D-B69E-4CAA-BB9B-5B37C3794C85},880000,2013-09-05 00:00,TW9 1UN,S,N,F,41,,SHEEN PARK,,RICHMOND,RICHMOND UPON THAMES,A,A,GREATER LONDON
{686DD14D-8C21-44F7-A83C-5B37A66406FD},274000,2013-12-16 00:00,N8 7RW,F,N,L,HUDSON APARTMENTS,14,CHADWELL LANE,,LONDON,HARINGEY,A,A,GREATER LONDON
{6CF5AEFD-317A-4C23-8956-5B378B2D2940},150000,2013-06-28 00:00,TW4 5EG,F,N,L,BERRY COURT,FLAT 51,RAGLAN CLOSE,,HOUNSLOW,HOUNSLOW,A,A,GREATER LONDON
{A3153930-282B-4D3E-849E-4CEC7FA02E39},286000,2013-05-24 00:00,HA7 1DG,S,N,F,114,,TAUNTON WAY,,STANMORE,HARROW,A,A,GREATER LONDON
{8F41F5C5-3545-47F0-A861-5423417B91E2},480000,2013-09-27 00:00,TW9 1UU,F,N,L,162,,SHEEN ROAD,,RICHMOND,RICHMOND UPON THAMES,A,A,GREATER LONDON
{C67104CD-38CB-4D50-AF38-5B371F08F65A},545000,2013-09-16 00:00,N5 1FN,F,Y,L,NORTHSTAND APARTMENTS,180,HIGHBURY STADIUM SQUARE,,LONDON,ISLINGTON,A,A,GREATER LONDON
{F41EF16F-F88D-416C-A8C0-579D9B288DC8},367500,2013-10-04 00:00,SE13 7BX,T,N,F,45,,BROOKBANK ROAD,,LONDON,LEWISHAM,A,A,GREATER LONDON
{6332FCE2-8EE3-418F-AAF4-579D8C52DE5A},286000,2013-08-20 00:00,HA4 9AG,T,N,F,54,,DULVERTON ROAD,,RUISLIP,HILLINGDON,A,A,GREATER LONDON
{B938E612-69A9-40AD-BEC4-542307D05596},435000,2013-10-17 00:00,N10 1JD,T,N,F,46,,STEEDS ROAD,,LONDON,HARINGEY,A,A,GREATER LONDON
{71FDA009-9B1E-4000-9588-542302E0C402},250000,2013-04-25 00:00,NW3 5ES,F,N,L,COLLEGE HOUSE,FLAT B,FINCHLEY ROAD,,LONDON,CAMDEN,A,A,GREATER LONDON
{862A9240-7A61-4015-9ED3-5B36AE80595D},407500,2013-12-19 00:00,SW17 9QU,T,N,F,88,,SEELY ROAD,,LONDON,MERTON,A,A,GREATER LONDON
{FF551613-D2E3-4DA3-8C70-579D77FFD963},1550000,2013-09-30 00:00,SW13 0BS,T,N,F,64,,ELM GROVE ROAD,,LONDON,RICHMOND UPON THAMES,A,A,GREATER LONDON
{58E37158-C349-4011-8AE7-9423B349AD17},585000,2013-04-29 00:00,N1 6FB,F,Y,L,THE SPECTRUM BUILDINGS,FLAT 33,EAST ROAD,,LONDON,HACKNEY,A,A,GREATER LONDON
{BD0275F7-DBA4-4624-A0E5-9B324B8971F2},250000,2013-07-30 00:00,E3 2BJ,F,N,L,WILLIAMS HOUSE,FLAT 18,ALFRED STREET,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{0B5A8E3C-B3DB-43A5-98E2-9B3242A53208},410000,2013-10-08 00:00,EN1 2RT,S,N,F,156,,WELLINGTON ROAD,,ENFIELD,ENFIELD,A,A,GREATER LONDON
{69773035-B1B7-4C0F-8551-979DAD02C9D7},178000,2013-01-28 00:00,E15 1HR,F,N,L,"IBEX HOUSE, 1",FLAT 37,FOREST LANE,,LONDON,NEWHAM,A,A,GREATER LONDON
{0DB4FD99-DC9D-4E73-A996-9EC01548BEDA},210000,2013-10-04 00:00,BR1 4RS,T,N,F,2,,RANGEFIELD ROAD,,BROMLEY,LEWISHAM,A,A,GREATER LONDON
{8E30DF09-7A93-49C8-BD55-94233DF1DC2E},270000,2013-09-30 00:00,NW10 2BP,F,N,L,32B,,KINGS ROAD,,LONDON,BRENT,A,A,GREATER LONDON
{CAC5C6DE-85FA-47CF-9B8E-A2567542215C},575000,2013-02-22 00:00,TW9 3AY,T,N,F,14,,CAMBRIDGE COTTAGES,,RICHMOND,RICHMOND UPON THAMES,A,A,GREATER LONDON
{977E9BDA-B176-45EF-A631-9B31AF2554A4},450000,2013-11-29 00:00,KT4 8SP,T,N,F,7,,HOBART ROAD,,WORCESTER PARK,SUTTON,A,A,GREATER LONDON
{0246F8E9-736E-4B01-B99D-9422FEEC1FD7},155000,2013-09-18 00:00,HA2 6NT,F,N,L,5,,THE CLOSE,,HARROW,HARROW,A,A,GREATER LONDON
{19C9FC5A-C380-49D7-8780-9422DC270697},220000,2013-10-08 00:00,TW8 9JQ,F,N,L,83B,,BOSTON MANOR ROAD,,BRENTFORD,HOUNSLOW,A,A,GREATER LONDON
{89DB0BEC-C99C-4D12-8998-979CE9F9A890},415000,2013-01-08 00:00,SW15 2UJ,F,N,L,78 - 80,FLAT 5,WEST HILL,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{274E070A-32A6-4D48-8E4C-94229F3E1026},167000,2013-03-01 00:00,N9 0PS,F,N,L,"FIELD HOUSE, 2",FLAT 2,SEBASTOPOL ROAD,,LONDON,ENFIELD,A,A,GREATER LONDON
{F5B2563A-01FA-4DD5-BD44-979C6F511CD6},250000,2013-04-03 00:00,E1 3FY,F,Y,L,"SKETCH APARTMENTS, 42",FLAT 404,WHITE HORSE LANE,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{0755A0CE-A70B-4666-92BF-94220E426C31},358000,2013-05-15 00:00,TW7 5EB,S,N,F,7,,MUSGRAVE ROAD,,ISLEWORTH,HOUNSLOW,A,A,GREATER LONDON
{F9FBFAFB-F41B-44C3-B4F7-979BFD62442B},2000000,2013-05-16 00:00,NW8 7EA,F,Y,L,"ATRIUM APARTMENTS, 131",FLAT 3D,PARK ROAD,,LONDON,CITY OF WESTMINSTER,A,A,GREATER LONDON
{01D395E1-02E3-41FB-AA95-8B543217C212},168000,2013-06-28 00:00,RM3 7GN,F,Y,L,"BIRCH HOUSE, 2",FLAT 4,LE NOKE AVENUE,NOAK HILL,ROMFORD,HAVERING,A,A,GREATER LONDON
{2C200DA4-1B7E-4C17-B4CA-928A63E9D153},3650000,2013-01-04 00:00,SW3 2QH,T,N,F,14,,HALSEY STREET,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{97A86B55-F6F5-479C-AC88-8EF924C2047B},270000,2013-04-26 00:00,IG3 9LB,T,N,F,2,,AUDLEY GARDENS,,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{3947F640-44EA-4E7B-93E0-87CA36F1ABF3},450000,2013-10-04 00:00,N21 3HY,T,N,F,191,,FIRS LANE,,LONDON,ENFIELD,A,A,GREATER LONDON
{5B72CE55-96FA-4E2D-BA47-8B53D1E5D45E},1800000,2013-07-15 00:00,N20 8JP,D,N,F,12,,TOTTERIDGE VILLAGE,,LONDON,BARNET,A,A,GREATER LONDON
{AC414D3A-46C2-4236-B076-8445E8BFA158},915000,2013-07-11 00:00,SW3 3BS,F,N,L,13,FLAT 2,DRAYCOTT AVENUE,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{E4B67ABD-374F-4599-96D6-8EF87090C71F},172500,2013-12-17 00:00,SM1 2SG,F,N,L,40,FLAT 1,SHERWOOD PARK ROAD,,SUTTON,SUTTON,A,A,GREATER LONDON
{70CF89FC-DD76-4284-BA22-8B535D44FC5B},350000,2013-02-12 00:00,BR3 4NA,S,N,F,8,,ROWDEN ROAD,,BECKENHAM,BROMLEY,A,A,GREATER LONDON
{92CE495A-5426-4D62-B42A-92897CEB6F03},696000,2013-01-10 00:00,TW12 1HU,D,N,F,67A,,PARK ROAD,HAMPTON HILL,HAMPTON,RICHMOND UPON THAMES,A,A,GREATER LONDON
{D7BF7B91-4988-4D0B-943B-8EF868A7D3A9},332500,2013-07-01 00:00,SE3 8NP,T,N,F,135,,MAYDAY GARDENS,,LONDON,GREENWICH,A,A,GREATER LONDON
{4FC9ABC3-D757-4A66-9B48-8EF84EFEE7A0},268000,2013-11-29 00:00,UB6 7EJ,T,N,F,89,,EMPIRE ROAD,PERIVALE,GREENFORD,EALING,A,A,GREATER LONDON
{2BC3A0B7-67E4-410F-8200-87C9DCF1AAF1},280000,2013-09-10 00:00,E11 3QE,T,N,F,84,,HARROW ROAD,,LONDON,WALTHAM FOREST,A,A,GREATER LONDON
{0AAABA90-0CE5-4DAF-AE97-87C9BEDAE364},210000,2013-04-19 00:00,DA14 4FF,F,Y,L,"MORLAND COURT, 13",FLAT 1,HATHERLEY ROAD,,SIDCUP,BEXLEY,A,A,GREATER LONDON
{02028498-120B-459C-8D8E-8B531C23CC27},228000,2013-11-27 00:00,RM13 7DR,T,N,F,8,,JERSEY ROAD,,RAINHAM,HAVERING,A,A,GREATER LONDON
{24F455CF-A2CE-4F0B-AA13-92894EC8907B},850000,2013-07-09 00:00,W8 4AD,F,N,L,WINCHESTER COURT,FLAT 33,VICARAGE GATE,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{FF54A57D-740A-42C5-90AC-87C980D994C6},260000,2013-04-11 00:00,NW1 9XZ,F,N,L,122,,ST PAULS CRESCENT,,LONDON,CAMDEN,A,A,GREATER LONDON
{8C60F0B4-ACAD-42E9-8CBB-9289137118B4},440000,2013-07-19 00:00,N14 4JN,F,Y,L,"HYACINTH COURT, 123",FLAT 24,CHELMSFORD ROAD,,LONDON,ENFIELD,A,A,GREATER LONDON
{FB75B810-2EC1-4533-B596-9288EBA4B7C0},350122,2013-03-15 00:00,SM5 4AS,T,Y,F,3,,DIAMOND JUBILEE WAY,,CARSHALTON,SUTTON,A,A,GREATER LONDON
{33F88724-6C30-4747-A25B-8EF7DF6B5380},353000,2013-09-27 00:00,RM11 3UR,S,N,F,4,,INSKIP DRIVE,,HORNCHURCH,HAVERING,A,A,GREATER LONDON
{46763A4D-0DA8-4914-B45F-8EF7C8675537},1075000,2013-12-04 00:00,W14 8JX,F,N,L,31B,,OAKWOOD COURT,,LONDON,KENSINGTON AND CHELSEA,A,A,GREATER LONDON
{D424AC29-9AA8-4105-A915-8B528DCC3D3F},550000,2013-11-26 00:00,SW15 2QS,F,N,L,2,FLAT 4,SCHUBERT ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{E828895D-55A3-41CB-BB5B-EF4F08D2AFC1},218000,2013-10-14 00:00,HA9 7HJ,F,N,L,CRESSWELL HOUSE,FLAT 57,HIRST CRESCENT,,WEMBLEY,BRENT,A,A,GREATER LONDON
{B51BC9A9-AEE2-45D8-A1A0-FD5EF0E09293},190995,2013-11-26 00:00,RM8 2GJ,F,N,L,"LOUGHBOROUGH HOUSE, 2",FLAT 312,HONOUR GARDENS,,DAGENHAM,BARKING AND DAGENHAM,A,A,GREATER LONDON
{628D560A-7F37-401F-A977-EF4ED45D2E19},228500,2013-06-21 00:00,BR7 5JQ,F,N,L,"HATTON COURT, 35 - 49",FLAT 30,LUBBOCK ROAD,,CHISLEHURST,BROMLEY,A,A,GREATER LONDON
{4B3CF161-79E7-4B32-8668-F6605546591E},360000,2013-09-10 00:00,BR2 7NF,S,N,F,23,,DARTMOUTH ROAD,,BROMLEY,BROMLEY,A,A,GREATER LONDON
{A3F76B46-5047-4D25-9B04-EF4E8E953073},755000,2013-07-02 00:00,SE1 1LB,F,N,L,BRIDGEGATE HOUSE 116-118,APARTMENT 9,BOROUGH HIGH STREET,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{B24D5B1A-019E-4278-B4CB-F9DCE21CDF36},540000,2013-11-21 00:00,E1 6GU,F,Y,L,"COURTYARD APARTMENTS, 3",APARTMENT 16,AVANTGARDE PLACE,,LONDON,TOWER HAMLETS,A,A,GREATER LONDON
{5A915F39-8281-4E77-AAF3-F9DCAAFBBF45},442000,2013-06-26 00:00,SE16 7DX,F,N,L,"VICTORIA HOUSE, 38",FLAT 47,SURREY QUAYS ROAD,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{4329B397-61C9-4B80-8699-F9DC8445D028},179000,2013-11-22 00:00,RM11 1EY,F,N,L,71,,CROMER ROAD,,HORNCHURCH,HAVERING,A,A,GREATER LONDON
{7355BBE2-8CF8-4FB8-9B9A-FD5DD9AE421F},298000,2013-06-04 00:00,E5 9JZ,F,N,L,156A,,UPPER CLAPTON ROAD,,LONDON,HACKNEY,A,A,GREATER LONDON
{5CFDEC04-CEBF-4121-B1AF-F65F4E071D9B},740000,2013-04-05 00:00,TW1 4PB,S,N,F,3,,CHILLINGWORTH GARDENS,,TWICKENHAM,RICHMOND UPON THAMES,A,A,GREATER LONDON
{52319743-F275-4CD7-A38C-EF4D8B90B5A1},220000,2013-02-20 00:00,CR2 7HN,F,N,L,37C,,CROHAM PARK AVENUE,,SOUTH CROYDON,CROYDON,A,A,GREATER LONDON
{188D1111-AF15-47B4-894D-EF4D6FC545D5},245000,2013-01-25 00:00,HA1 3DL,F,N,L,28,GROUND FLOOR FLAT,BESSBOROUGH ROAD,,HARROW,HARROW,A,A,GREATER LONDON
{3D8A5602-AB50-4AC5-889D-F65EF3F88CC7},320000,2013-06-28 00:00,SE18 6XB,F,N,L,BUILDING 49,FLAT 31,ARGYLL ROAD,,LONDON,GREENWICH,A,A,GREATER LONDON
{82FA0C83-A886-4B1D-B660-F2CEAE95A110},180000,2013-02-01 00:00,TW12 2HR,F,N,L,116,FLAT 5,OLDFIELD ROAD,,HAMPTON,RICHMOND UPON THAMES,A,A,GREATER LONDON
{13FB307D-FF57-4886-8946-FD5DABF2F06E},395000,2013-11-26 00:00,SW18 1GB,F,Y,L,"WITHAM HOUSE, 13",75,ENTERPRISE WAY,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{CFF2848B-7751-4EC3-ADED-FD5DA7CF40B3},230000,2013-12-05 00:00,CR2 0NH,F,N,L,2,FLAT 2,KENDALL AVENUE,,SOUTH CROYDON,CROYDON,A,A,GREATER LONDON
{E8A9104C-37E4-4561-B338-FD5D8EB2E901},201000,2013-11-15 00:00,IG6 2PH,F,N,L,OAKSIDE COURT,FLAT 2,FENCEPIECE ROAD,BARKINGSIDE,ILFORD,REDBRIDGE,A,A,GREATER LONDON
{32D636FF-7F4A-410B-BAF4-5422C78BB355},310000,2013-02-01 00:00,HA4 6HQ,S,N,F,86,,HERLWYN AVENUE,,RUISLIP,HILLINGDON,A,A,GREATER LONDON
{49D4DD14-342F-4315-A994-5079A07486EC},342000,2013-06-12 00:00,UB5 5BU,S,N,F,11,,LYTTON CLOSE,,NORTHOLT,EALING,A,A,GREATER LONDON
{437AD24B-4844-4A95-BE50-507993F07ED7},135000,2013-03-18 00:00,SE12 0BT,F,N,L,"OAKCROFT, 23",FLAT 11,SOMERTREES AVENUE,,LONDON,LEWISHAM,A,A,GREATER LONDON
{DEA60583-DBAB-463E-AD69-54227E733F4D},265000,2013-11-22 00:00,IG7 4DU,T,N,F,28,,HART CRESCENT,,CHIGWELL,REDBRIDGE,A,A,GREATER LONDON
{D1BAD858-7565-4A5C-AF84-50795A1E23A7},865000,2013-09-05 00:00,SW6 6SE,F,N,L,"BRANDON HOUSE, 13",SUITE 1,WYFOLD ROAD,,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{CC8FAD82-9B7D-47D6-9F9A-5078F19ED29F},382500,2013-03-04 00:00,NW5 1DA,F,N,L,71,FLAT 3,CHETWYND ROAD,,LONDON,CAMDEN,A,A,GREATER LONDON
{A0950834-08A7-445F-ACF4-579CAF843EDF},402000,2013-07-19 00:00,SW18 4HU,F,N,L,2,APARTMENT 30,HARDWICKS SQUARE,WANDSWORTH,LONDON,WANDSWORTH,A,A,GREATER LONDON
{18D7CB1F-45DC-4D18-8859-5422446ECADA},173000,2013-02-08 00:00,HA0 1TE,F,N,L,18A,,KENMERE GARDENS,,WEMBLEY,BRENT,A,A,GREATER LONDON
{3F7B2ACC-0562-4ED4-8BA5-54221FA133E6},375000,2013-01-21 00:00,HA6 1JJ,S,N,F,3,,YORK ROAD,,NORTHWOOD,HILLINGDON,A,A,GREATER LONDON
{418AF2E1-AFFE-40B1-AB2B-4CEB06421D42},240000,2013-11-15 00:00,W12 8PW,F,N,L,SHEPHERDS COURT,FLAT 52,SHEPHERDS BUSH GREEN,,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{258503B0-D2FC-40B5-9175-5078C7D13715},375000,2013-05-24 00:00,W5 2SS,F,N,L,"CAVALIER HOUSE, 46 - 50",FLAT 107,UXBRIDGE ROAD,,LONDON,EALING,A,A,GREATER LONDON
{4C275E38-F78C-474F-9E22-579C875AC94D},166500,2013-01-28 00:00,N22 7RX,F,N,L,WOODRIDINGS COURT,FLAT 45,CRESCENT ROAD,WOOD GREEN,LONDON,HARINGEY,A,A,GREATER LONDON
{38AB6D86-0258-42DB-84D3-5B35A40BFC54},220000,2013-04-23 00:00,TW12 2BA,F,N,L,"AIRD COURT, 2B",FLAT 5,BELGRADE ROAD,,HAMPTON,RICHMOND UPON THAMES,A,A,GREATER LONDON
{A4500CA7-3A57-427C-950B-4CEADD601BD2},387500,2013-12-17 00:00,E17 6LR,T,N,F,4,,MELBOURNE ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,A,A,GREATER LONDON
{038B6D5D-3F25-4727-906F-579C185C72F0},195000,2013-09-30 00:00,BR2 9NB,F,N,L,GAINSBOROUGH COURT,FLAT 47,HOMESDALE ROAD,,BROMLEY,BROMLEY,A,A,GREATER LONDON
{B293B2A7-5474-4CDD-B0D5-5078391EDB90},230000,2013-10-14 00:00,SM1 2QQ,T,N,F,38,,BEULAH ROAD,,SUTTON,SUTTON,A,A,GREATER LONDON
{4E20AF9C-07B7-44E9-9705-A254F3D5060E},269995,2013-04-10 00:00,RM14 3HP,S,N,F,341,,ST MARY'S LANE,,UPMINSTER,HAVERING,A,A,GREATER LONDON
{CBF80AAF-214E-4A83-BCF2-9B3058FEAACB},146000,2013-12-20 00:00,SE6 1BB,F,N,L,STEVENSON COURT,FLAT 30,CUMBERLAND PLACE,HITHER GREEN,LONDON,LEWISHAM,A,A,GREATER LONDON
{83FA8BC2-E2C3-406C-A738-9B305038FCE6},385000,2013-03-06 00:00,N7 8BW,F,N,L,52,FLAT 101,HOLLOWAY ROAD,,LONDON,ISLINGTON,A,A,GREATER LONDON
{1783E6F9-4900-4A1D-AB75-9B302547D172},250000,2013-08-30 00:00,N9 9NJ,S,N,F,7,,SWEET BRIAR GREEN,,LONDON,ENFIELD,A,A,GREATER LONDON
{E78DED0D-DCF7-4D56-B172-9B30173998F4},422000,2013-10-25 00:00,SW9 0LS,F,N,L,36,BASEMENT FLAT,OFFLEY ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{5330E528-EE5F-4919-8833-9B2FF62E25C6},975000,2013-01-29 00:00,SW9 0SH,T,N,F,4,,BURNLEY ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{B2897106-BFBD-41A9-9205-9EBDC68A4AE1},1025000,2013-10-09 00:00,SW6 2SX,F,N,L,THAMES POINT,APARTMENT 40,THE BOULEVARD,IMPERIAL WHARF,LONDON,HAMMERSMITH AND FULHAM,A,A,GREATER LONDON
{104DD55D-5D55-4271-AC79-A25406E2C922},235000,2013-06-10 00:00,SW18 1LU,F,N,L,25A,,WIMBLEDON PARK ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{556BAE1F-EEB0-4BBC-895A-9EBD7842A7CE},607500,2013-08-29 00:00,N5 1GF,F,Y,L,"LOXFORD HOUSE, 85",9,HIGHBURY PARK,,LONDON,ISLINGTON,A,A,GREATER LONDON
{3120D2FF-DFAF-467D-AA9B-9B2F68C11C5A},318000,2013-08-22 00:00,KT6 4TE,F,N,L,"RANNOCH COURT, 26",2,ADELAIDE ROAD,,SURBITON,KINGSTON UPON THAMES,A,A,GREATER LONDON
{602317A9-5390-4D5C-A071-9B2F582EADD1},167000,2013-01-16 00:00,IG11 0QX,T,N,F,31,,CROUCH AVENUE,,BARKING,BARKING AND DAGENHAM,A,A,GREATER LONDON
{092AF6FA-D71D-4DFE-B4B6-979AE4B81780},699000,2013-10-01 00:00,SW11 3UY,F,N,L,SHERWOOD COURT,FLAT 9,CHATFIELD ROAD,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{43F9C9F3-37A4-4FB7-B94F-A253F6181427},520000,2013-12-12 00:00,E12 5EX,T,N,F,74,,CLAVERING ROAD,,LONDON,REDBRIDGE,A,A,GREATER LONDON
{21539536-0DD2-418D-B59B-9B2F0C928760},245000,2013-03-28 00:00,CR5 3BP,T,N,F,69,,CHIPSTEAD VALLEY ROAD,,COULSDON,CROYDON,A,A,GREATER LONDON
{7171A889-DA48-481E-8C71-A253A2AB08D0},152000,2013-01-10 00:00,SE6 1AY,F,N,L,344,FLAT D,BROWNHILL ROAD,CATFORD,LONDON,LEWISHAM,A,A,GREATER LONDON
{EC1B8927-E993-48C5-AA73-9EBCEF532BDE},200000,2013-06-17 00:00,N17 6BL,T,N,F,64,,WALPOLE ROAD,,LONDON,HARINGEY,A,A,GREATER LONDON
{9B49D941-F5B5-4151-8A4F-979A3CD16490},115000,2013-07-12 00:00,SE7 8BD,F,N,L,VALIANT HOUSE,FLAT 37,VALLEY GROVE,,LONDON,GREENWICH,A,A,GREATER LONDON
{151DFF85-01DF-4D20-A3EC-8B5260701322},402000,2013-09-27 00:00,BR7 5FL,T,Y,F,25,,RAVENS DENE,,CHISLEHURST,BROMLEY,A,A,GREATER LONDON
{953B35B4-2F86-463B-85E7-8B521A2C8A6E},640250,2013-08-30 00:00,SE15 3DA,T,N,F,25,,HARLESCOTT ROAD,,LONDON,SOUTHWARK,A,A,GREATER LONDON
{C37AFB3F-D6D1-4BAE-A87E-9288657CFF22},536500,2013-12-06 00:00,SE23 2AH,T,N,F,61,,VANCOUVER ROAD,,LONDON,LEWISHAM,A,A,GREATER LONDON
{C503E996-211B-4B4B-A738-9287D6CF2410},248000,2013-06-28 00:00,BR1 3BN,F,N,L,4,,WANSTEAD CLOSE,,BROMLEY,BROMLEY,A,A,GREATER LONDON
{23771C22-18EA-4E07-9CD2-9287C0542525},412000,2013-03-28 00:00,N10 2LY,F,N,L,63,,SYDNEY ROAD,,LONDON,BARNET,A,A,GREATER LONDON
{1CC620DB-903A-458A-BE54-844420833BFA},360000,2013-10-15 00:00,SE9 2RG,S,N,F,14,,WINCROFTS DRIVE,,LONDON,BEXLEY,A,A,GREATER LONDON
{21BFF78C-DAC4-4387-8207-84440AFF2FC4},735000,2013-06-05 00:00,SW4 7PA,D,N,F,50A,,HETHERINGTON ROAD,,LONDON,LAMBETH,A,A,GREATER LONDON
{CB4FFFEA-2C3A-4B19-80C0-8EF6341B1DE4},399500,2013-07-05 00:00,SE23 1SN,T,N,F,5,,BROCKLEY VIEW,,LONDON,LEWISHAM,A,A,GREATER LONDON
{EB1EC3F5-A9F5-4175-960D-87C7EAF66E18},702500,2013-02-21 00:00,N7 6JH,T,N,F,89,,WINDSOR ROAD,,LONDON,ISLINGTON,A,A,GREATER LONDON
{8BFB976C-E8D0-42FE-A5B3-87C7E4084803},338500,2013-10-28 00:00,SW13 0PL,F,N,L,WESTFIELDS,FLAT 86,RAILWAY SIDE,,LONDON,RICHMOND UPON THAMES,A,A,GREATER LONDON
{4D64F408-1E73-4E28-A322-8B513ECCA20C},164500,2013-07-12 00:00,DA15 7JT,F,N,L,"HUNTERS LODGE, 99",FLAT 8,MANOR ROAD,,SIDCUP,BEXLEY,A,A,GREATER LONDON
{26166B3A-A2A3-4D6F-B8C5-EF4D52C1521E},173000,2013-12-20 00:00,UB9 6NL,F,N,L,17,,SULLIVAN CRESCENT,HAREFIELD,UXBRIDGE,HILLINGDON,A,A,GREATER LONDON
{5D4E17EB-D3D1-44E1-8C22-F65EAFA4D85F},980000,2013-08-16 00:00,SE10 0DJ,D,N,F,WESTCOMBE HOUSE,,ANNANDALE ROAD,,LONDON,GREENWICH,A,A,GREATER LONDON
{B876118C-EF67-4D68-A0C0-F2CE7958A684},320000,2013-10-11 00:00,UB3 2FF,T,N,F,3,,VARCOE GARDENS,,HAYES,HILLINGDON,A,A,GREATER LONDON
{734700F4-756D-459E-87FD-FD5D3900D90E},245000,2013-08-30 00:00,SE3 7HG,F,N,L,16,FLAT 5,CHARLTON ROAD,,LONDON,GREENWICH,A,A,GREATER LONDON
{B01249CB-F9F4-471F-8B93-EF4CE0876D96},390000,2013-06-27 00:00,SW11 3DT,F,N,L,CLANCY COURT,FLAT 3,TROTT STREET,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{7367F0D6-EE1C-4FDE-86D9-F2CDF64CE70E},184000,2013-09-03 00:00,DA1 4FQ,F,Y,L,107,,ALCOCK CRESCENT,CRAYFORD,DARTFORD,BEXLEY,A,A,GREATER LONDON
{306880CF-3F87-4D01-B430-FD5CC5B5748A},320000,2013-12-20 00:00,DA1 3RL,D,N,F,52,,BASCOMBE GROVE,,DARTFORD,BEXLEY,A,A,GREATER LONDON
{80404AF3-458D-4892-A48F-FD5CACEEE3B8},276000,2013-10-18 00:00,HA3 7JZ,T,N,F,6,,DRYDEN ROAD,,HARROW,HARROW,A,A,GREATER LONDON
{0B16CE53-8A88-450A-83C2-F9DB06A7FE60},309995,2013-06-28 00:00,KT6 7QQ,F,Y,L,2,FLAT 10,RED LION ROAD,,SURBITON,KINGSTON UPON THAMES,A,A,GREATER LONDON
{8F19C69C-AD2E-42AF-87D8-F65E29A23BE5},395000,2013-04-02 00:00,SW15 2BB,F,N,L,6,,WINCHESTER WALK,,LONDON,WANDSWORTH,A,A,GREATER LONDON
{488EC081-BBE4-4852-BC76-FD5C7BB7E246},220000,2013-01-31 00:00,CR7 7DQ,T,N,F,81,,NUTFIELD ROAD,,THORNTON HEATH,CROYDON,A,A,GREATER LONDON
